object_id,class,split,object_path
4040,chair,train,ModelNet40\chair\train\chair_0361.off
4041,chair,train,ModelNet40\chair\train\chair_0362.off
4042,chair,train,ModelNet40\chair\train\chair_0363.off
4043,chair,train,ModelNet40\chair\train\chair_0364.off
4044,chair,train,ModelNet40\chair\train\chair_0365.off
4045,chair,train,ModelNet40\chair\train\chair_0366.off
4046,chair,train,ModelNet40\chair\train\chair_0367.off
4047,chair,train,ModelNet40\chair\train\chair_0368.off
4048,chair,train,ModelNet40\chair\train\chair_0369.off
4049,chair,train,ModelNet40\chair\train\chair_0370.off
4050,chair,train,ModelNet40\chair\train\chair_0371.off
4051,chair,train,ModelNet40\chair\train\chair_0372.off
4052,chair,train,ModelNet40\chair\train\chair_0373.off
4053,chair,train,ModelNet40\chair\train\chair_0374.off
4054,chair,train,ModelNet40\chair\train\chair_0375.off
4055,chair,train,ModelNet40\chair\train\chair_0376.off
4056,chair,train,ModelNet40\chair\train\chair_0377.off
4057,chair,train,ModelNet40\chair\train\chair_0378.off
4058,chair,train,ModelNet40\chair\train\chair_0379.off
4059,chair,train,ModelNet40\chair\train\chair_0380.off
4060,chair,train,ModelNet40\chair\train\chair_0381.off
4061,chair,train,ModelNet40\chair\train\chair_0382.off
4062,chair,train,ModelNet40\chair\train\chair_0383.off
4063,chair,train,ModelNet40\chair\train\chair_0384.off
4064,chair,train,ModelNet40\chair\train\chair_0385.off
4065,chair,train,ModelNet40\chair\train\chair_0386.off
4066,chair,train,ModelNet40\chair\train\chair_0387.off
4067,chair,train,ModelNet40\chair\train\chair_0388.off
4068,chair,train,ModelNet40\chair\train\chair_0389.off
4069,chair,train,ModelNet40\chair\train\chair_0390.off
4070,chair,train,ModelNet40\chair\train\chair_0391.off
4071,chair,train,ModelNet40\chair\train\chair_0392.off
4072,chair,train,ModelNet40\chair\train\chair_0393.off
4073,chair,train,ModelNet40\chair\train\chair_0394.off
4074,chair,train,ModelNet40\chair\train\chair_0395.off
4075,chair,train,ModelNet40\chair\train\chair_0396.off
4076,chair,train,ModelNet40\chair\train\chair_0397.off
4077,chair,train,ModelNet40\chair\train\chair_0398.off
4078,chair,train,ModelNet40\chair\train\chair_0399.off
4079,chair,train,ModelNet40\chair\train\chair_0400.off
4080,chair,train,ModelNet40\chair\train\chair_0401.off
4081,chair,train,ModelNet40\chair\train\chair_0402.off
4082,chair,train,ModelNet40\chair\train\chair_0403.off
4083,chair,train,ModelNet40\chair\train\chair_0404.off
4084,chair,train,ModelNet40\chair\train\chair_0405.off
4085,chair,train,ModelNet40\chair\train\chair_0406.off
4086,chair,train,ModelNet40\chair\train\chair_0407.off
4087,chair,train,ModelNet40\chair\train\chair_0408.off
4088,chair,train,ModelNet40\chair\train\chair_0409.off
4089,chair,train,ModelNet40\chair\train\chair_0410.off
4090,chair,train,ModelNet40\chair\train\chair_0411.off
4091,chair,train,ModelNet40\chair\train\chair_0412.off
4092,chair,train,ModelNet40\chair\train\chair_0413.off
4093,chair,train,ModelNet40\chair\train\chair_0414.off
4094,chair,train,ModelNet40\chair\train\chair_0415.off
4095,chair,train,ModelNet40\chair\train\chair_0416.off
4096,chair,train,ModelNet40\chair\train\chair_0417.off
4097,chair,train,ModelNet40\chair\train\chair_0418.off
4098,chair,train,ModelNet40\chair\train\chair_0419.off
4099,chair,train,ModelNet40\chair\train\chair_0420.off
4100,chair,train,ModelNet40\chair\train\chair_0421.off
4101,chair,train,ModelNet40\chair\train\chair_0422.off
4102,chair,train,ModelNet40\chair\train\chair_0423.off
4103,chair,train,ModelNet40\chair\train\chair_0424.off
4104,chair,train,ModelNet40\chair\train\chair_0425.off
4105,chair,train,ModelNet40\chair\train\chair_0426.off
4106,chair,train,ModelNet40\chair\train\chair_0427.off
4107,chair,train,ModelNet40\chair\train\chair_0428.off
4108,chair,train,ModelNet40\chair\train\chair_0429.off
4109,chair,train,ModelNet40\chair\train\chair_0430.off
4110,chair,train,ModelNet40\chair\train\chair_0431.off
4111,chair,train,ModelNet40\chair\train\chair_0432.off
4112,chair,train,ModelNet40\chair\train\chair_0433.off
4113,chair,train,ModelNet40\chair\train\chair_0434.off
4114,chair,train,ModelNet40\chair\train\chair_0435.off
4115,chair,train,ModelNet40\chair\train\chair_0436.off
4116,chair,train,ModelNet40\chair\train\chair_0437.off
4117,chair,train,ModelNet40\chair\train\chair_0438.off
4118,chair,train,ModelNet40\chair\train\chair_0439.off
4119,chair,train,ModelNet40\chair\train\chair_0440.off
4120,chair,train,ModelNet40\chair\train\chair_0441.off
4121,chair,train,ModelNet40\chair\train\chair_0442.off
4122,chair,train,ModelNet40\chair\train\chair_0443.off
4123,chair,train,ModelNet40\chair\train\chair_0444.off
4124,chair,train,ModelNet40\chair\train\chair_0445.off
4125,chair,train,ModelNet40\chair\train\chair_0446.off
4126,chair,train,ModelNet40\chair\train\chair_0447.off
4127,chair,train,ModelNet40\chair\train\chair_0448.off
4128,chair,train,ModelNet40\chair\train\chair_0449.off
4129,chair,train,ModelNet40\chair\train\chair_0450.off
4130,chair,train,ModelNet40\chair\train\chair_0451.off
4131,chair,train,ModelNet40\chair\train\chair_0452.off
4132,chair,train,ModelNet40\chair\train\chair_0453.off
4133,chair,train,ModelNet40\chair\train\chair_0454.off
4134,chair,train,ModelNet40\chair\train\chair_0455.off
4135,chair,train,ModelNet40\chair\train\chair_0456.off
4136,chair,train,ModelNet40\chair\train\chair_0457.off
4137,chair,train,ModelNet40\chair\train\chair_0458.off
4138,chair,train,ModelNet40\chair\train\chair_0459.off
4139,chair,train,ModelNet40\chair\train\chair_0460.off
4140,chair,train,ModelNet40\chair\train\chair_0461.off
4141,chair,train,ModelNet40\chair\train\chair_0462.off
4142,chair,train,ModelNet40\chair\train\chair_0463.off
4143,chair,train,ModelNet40\chair\train\chair_0464.off
4144,chair,train,ModelNet40\chair\train\chair_0465.off
4145,chair,train,ModelNet40\chair\train\chair_0466.off
4146,chair,train,ModelNet40\chair\train\chair_0467.off
4147,chair,train,ModelNet40\chair\train\chair_0468.off
4148,chair,train,ModelNet40\chair\train\chair_0469.off
4149,chair,train,ModelNet40\chair\train\chair_0470.off
4150,chair,train,ModelNet40\chair\train\chair_0471.off
4151,chair,train,ModelNet40\chair\train\chair_0472.off
4152,chair,train,ModelNet40\chair\train\chair_0473.off
4153,chair,train,ModelNet40\chair\train\chair_0474.off
4154,chair,train,ModelNet40\chair\train\chair_0475.off
4155,chair,train,ModelNet40\chair\train\chair_0476.off
4156,chair,train,ModelNet40\chair\train\chair_0477.off
4157,chair,train,ModelNet40\chair\train\chair_0478.off
4158,chair,train,ModelNet40\chair\train\chair_0479.off
4159,chair,train,ModelNet40\chair\train\chair_0480.off
4160,chair,train,ModelNet40\chair\train\chair_0481.off
4161,chair,train,ModelNet40\chair\train\chair_0482.off
4162,chair,train,ModelNet40\chair\train\chair_0483.off
4163,chair,train,ModelNet40\chair\train\chair_0484.off
4164,chair,train,ModelNet40\chair\train\chair_0485.off
4165,chair,train,ModelNet40\chair\train\chair_0486.off
4166,chair,train,ModelNet40\chair\train\chair_0487.off
4167,chair,train,ModelNet40\chair\train\chair_0488.off
4168,chair,train,ModelNet40\chair\train\chair_0489.off
4169,chair,train,ModelNet40\chair\train\chair_0490.off
4170,chair,train,ModelNet40\chair\train\chair_0491.off
4171,chair,train,ModelNet40\chair\train\chair_0492.off
4172,chair,train,ModelNet40\chair\train\chair_0493.off
4173,chair,train,ModelNet40\chair\train\chair_0494.off
4174,chair,train,ModelNet40\chair\train\chair_0495.off
4175,chair,train,ModelNet40\chair\train\chair_0496.off
4176,chair,train,ModelNet40\chair\train\chair_0497.off
4177,chair,train,ModelNet40\chair\train\chair_0498.off
4178,chair,train,ModelNet40\chair\train\chair_0499.off
4179,chair,train,ModelNet40\chair\train\chair_0500.off
4180,chair,train,ModelNet40\chair\train\chair_0501.off
4181,chair,train,ModelNet40\chair\train\chair_0502.off
4182,chair,train,ModelNet40\chair\train\chair_0503.off
4183,chair,train,ModelNet40\chair\train\chair_0504.off
4184,chair,train,ModelNet40\chair\train\chair_0505.off
4185,chair,train,ModelNet40\chair\train\chair_0506.off
4186,chair,train,ModelNet40\chair\train\chair_0507.off
4187,chair,train,ModelNet40\chair\train\chair_0508.off
4188,chair,train,ModelNet40\chair\train\chair_0509.off
4189,chair,train,ModelNet40\chair\train\chair_0510.off
4190,chair,train,ModelNet40\chair\train\chair_0511.off
4191,chair,train,ModelNet40\chair\train\chair_0512.off
4192,chair,train,ModelNet40\chair\train\chair_0513.off
4193,chair,train,ModelNet40\chair\train\chair_0514.off
4194,chair,train,ModelNet40\chair\train\chair_0515.off
4195,chair,train,ModelNet40\chair\train\chair_0516.off
4196,chair,train,ModelNet40\chair\train\chair_0517.off
4197,chair,train,ModelNet40\chair\train\chair_0518.off
4198,chair,train,ModelNet40\chair\train\chair_0519.off
4199,chair,train,ModelNet40\chair\train\chair_0520.off
4200,chair,train,ModelNet40\chair\train\chair_0521.off
4201,chair,train,ModelNet40\chair\train\chair_0522.off
4202,chair,train,ModelNet40\chair\train\chair_0523.off
4203,chair,train,ModelNet40\chair\train\chair_0524.off
4204,chair,train,ModelNet40\chair\train\chair_0525.off
4205,chair,train,ModelNet40\chair\train\chair_0526.off
4206,chair,train,ModelNet40\chair\train\chair_0527.off
4207,chair,train,ModelNet40\chair\train\chair_0528.off
4208,chair,train,ModelNet40\chair\train\chair_0529.off
4209,chair,train,ModelNet40\chair\train\chair_0530.off
4210,chair,train,ModelNet40\chair\train\chair_0531.off
4211,chair,train,ModelNet40\chair\train\chair_0532.off
4212,chair,train,ModelNet40\chair\train\chair_0533.off
4213,chair,train,ModelNet40\chair\train\chair_0534.off
4214,chair,train,ModelNet40\chair\train\chair_0535.off
4215,chair,train,ModelNet40\chair\train\chair_0536.off
4216,chair,train,ModelNet40\chair\train\chair_0537.off
4217,chair,train,ModelNet40\chair\train\chair_0538.off
4218,chair,train,ModelNet40\chair\train\chair_0539.off
4219,chair,train,ModelNet40\chair\train\chair_0540.off
4220,chair,train,ModelNet40\chair\train\chair_0541.off
4221,chair,train,ModelNet40\chair\train\chair_0542.off
4222,chair,train,ModelNet40\chair\train\chair_0543.off
4223,chair,train,ModelNet40\chair\train\chair_0544.off
4224,chair,train,ModelNet40\chair\train\chair_0545.off
4225,chair,train,ModelNet40\chair\train\chair_0546.off
4226,chair,train,ModelNet40\chair\train\chair_0547.off
4227,chair,train,ModelNet40\chair\train\chair_0548.off
4228,chair,train,ModelNet40\chair\train\chair_0549.off
4229,chair,train,ModelNet40\chair\train\chair_0550.off
4230,chair,train,ModelNet40\chair\train\chair_0551.off
4231,chair,train,ModelNet40\chair\train\chair_0552.off
4232,chair,train,ModelNet40\chair\train\chair_0553.off
4233,chair,train,ModelNet40\chair\train\chair_0554.off
4234,chair,train,ModelNet40\chair\train\chair_0555.off
4235,chair,train,ModelNet40\chair\train\chair_0556.off
4236,chair,train,ModelNet40\chair\train\chair_0557.off
4237,chair,train,ModelNet40\chair\train\chair_0558.off
4238,chair,train,ModelNet40\chair\train\chair_0559.off
4239,chair,train,ModelNet40\chair\train\chair_0560.off
4240,chair,train,ModelNet40\chair\train\chair_0561.off
4241,chair,train,ModelNet40\chair\train\chair_0562.off
4242,chair,train,ModelNet40\chair\train\chair_0563.off
4243,chair,train,ModelNet40\chair\train\chair_0564.off
4244,chair,train,ModelNet40\chair\train\chair_0565.off
4245,chair,train,ModelNet40\chair\train\chair_0566.off
4246,chair,train,ModelNet40\chair\train\chair_0567.off
4247,chair,train,ModelNet40\chair\train\chair_0568.off
4248,chair,train,ModelNet40\chair\train\chair_0569.off
4249,chair,train,ModelNet40\chair\train\chair_0570.off
4250,chair,train,ModelNet40\chair\train\chair_0571.off
4251,chair,train,ModelNet40\chair\train\chair_0572.off
4252,chair,train,ModelNet40\chair\train\chair_0573.off
4253,chair,train,ModelNet40\chair\train\chair_0574.off
4254,chair,train,ModelNet40\chair\train\chair_0575.off
4255,chair,train,ModelNet40\chair\train\chair_0576.off
4256,chair,train,ModelNet40\chair\train\chair_0577.off
4257,chair,train,ModelNet40\chair\train\chair_0578.off
4258,chair,train,ModelNet40\chair\train\chair_0579.off
4259,chair,train,ModelNet40\chair\train\chair_0580.off
4260,chair,train,ModelNet40\chair\train\chair_0581.off
4261,chair,train,ModelNet40\chair\train\chair_0582.off
4262,chair,train,ModelNet40\chair\train\chair_0583.off
4263,chair,train,ModelNet40\chair\train\chair_0584.off
4264,chair,train,ModelNet40\chair\train\chair_0585.off
4265,chair,train,ModelNet40\chair\train\chair_0586.off
4266,chair,train,ModelNet40\chair\train\chair_0587.off
4267,chair,train,ModelNet40\chair\train\chair_0588.off
4268,chair,train,ModelNet40\chair\train\chair_0589.off
4269,chair,train,ModelNet40\chair\train\chair_0590.off
4270,chair,train,ModelNet40\chair\train\chair_0591.off
4271,chair,train,ModelNet40\chair\train\chair_0592.off
4272,chair,train,ModelNet40\chair\train\chair_0593.off
4273,chair,train,ModelNet40\chair\train\chair_0594.off
4274,chair,train,ModelNet40\chair\train\chair_0595.off
4275,chair,train,ModelNet40\chair\train\chair_0596.off
4276,chair,train,ModelNet40\chair\train\chair_0597.off
4277,chair,train,ModelNet40\chair\train\chair_0598.off
4278,chair,train,ModelNet40\chair\train\chair_0599.off
4279,chair,train,ModelNet40\chair\train\chair_0600.off
4280,chair,train,ModelNet40\chair\train\chair_0601.off
4281,chair,train,ModelNet40\chair\train\chair_0602.off
4282,chair,train,ModelNet40\chair\train\chair_0603.off
4283,chair,train,ModelNet40\chair\train\chair_0604.off
4284,chair,train,ModelNet40\chair\train\chair_0605.off
4285,chair,train,ModelNet40\chair\train\chair_0606.off
4286,chair,train,ModelNet40\chair\train\chair_0607.off
4287,chair,train,ModelNet40\chair\train\chair_0608.off
4288,chair,train,ModelNet40\chair\train\chair_0609.off
4289,chair,train,ModelNet40\chair\train\chair_0610.off
4290,chair,train,ModelNet40\chair\train\chair_0611.off
4291,chair,train,ModelNet40\chair\train\chair_0612.off
4292,chair,train,ModelNet40\chair\train\chair_0613.off
4293,chair,train,ModelNet40\chair\train\chair_0614.off
4294,chair,train,ModelNet40\chair\train\chair_0615.off
4295,chair,train,ModelNet40\chair\train\chair_0616.off
4296,chair,train,ModelNet40\chair\train\chair_0617.off
4297,chair,train,ModelNet40\chair\train\chair_0618.off
4298,chair,train,ModelNet40\chair\train\chair_0619.off
4299,chair,train,ModelNet40\chair\train\chair_0620.off
4300,chair,train,ModelNet40\chair\train\chair_0621.off
4301,chair,train,ModelNet40\chair\train\chair_0622.off
4302,chair,train,ModelNet40\chair\train\chair_0623.off
4303,chair,train,ModelNet40\chair\train\chair_0624.off
4304,chair,train,ModelNet40\chair\train\chair_0625.off
4305,chair,train,ModelNet40\chair\train\chair_0626.off
4306,chair,train,ModelNet40\chair\train\chair_0627.off
4307,chair,train,ModelNet40\chair\train\chair_0628.off
4308,chair,train,ModelNet40\chair\train\chair_0629.off
4309,chair,train,ModelNet40\chair\train\chair_0630.off
4310,chair,train,ModelNet40\chair\train\chair_0631.off
4311,chair,train,ModelNet40\chair\train\chair_0632.off
4312,chair,train,ModelNet40\chair\train\chair_0633.off
4313,chair,train,ModelNet40\chair\train\chair_0634.off
4314,chair,train,ModelNet40\chair\train\chair_0635.off
4315,chair,train,ModelNet40\chair\train\chair_0636.off
4316,chair,train,ModelNet40\chair\train\chair_0637.off
4317,chair,train,ModelNet40\chair\train\chair_0638.off
4318,chair,train,ModelNet40\chair\train\chair_0639.off
4319,chair,train,ModelNet40\chair\train\chair_0640.off
4320,chair,train,ModelNet40\chair\train\chair_0641.off
4321,chair,train,ModelNet40\chair\train\chair_0642.off
4322,chair,train,ModelNet40\chair\train\chair_0643.off
4323,chair,train,ModelNet40\chair\train\chair_0644.off
4324,chair,train,ModelNet40\chair\train\chair_0645.off
4325,chair,train,ModelNet40\chair\train\chair_0646.off
4326,chair,train,ModelNet40\chair\train\chair_0647.off
4327,chair,train,ModelNet40\chair\train\chair_0648.off
4328,chair,train,ModelNet40\chair\train\chair_0649.off
4329,chair,train,ModelNet40\chair\train\chair_0650.off
4330,chair,train,ModelNet40\chair\train\chair_0651.off
4331,chair,train,ModelNet40\chair\train\chair_0652.off
4332,chair,train,ModelNet40\chair\train\chair_0653.off
4333,chair,train,ModelNet40\chair\train\chair_0654.off
4334,chair,train,ModelNet40\chair\train\chair_0655.off
4335,chair,train,ModelNet40\chair\train\chair_0656.off
4336,chair,train,ModelNet40\chair\train\chair_0657.off
4337,chair,train,ModelNet40\chair\train\chair_0658.off
4338,chair,train,ModelNet40\chair\train\chair_0659.off
4339,chair,train,ModelNet40\chair\train\chair_0660.off
4340,chair,train,ModelNet40\chair\train\chair_0661.off
4341,chair,train,ModelNet40\chair\train\chair_0662.off
4342,chair,train,ModelNet40\chair\train\chair_0663.off
4343,chair,train,ModelNet40\chair\train\chair_0664.off
4344,chair,train,ModelNet40\chair\train\chair_0665.off
4345,chair,train,ModelNet40\chair\train\chair_0666.off
4346,chair,train,ModelNet40\chair\train\chair_0667.off
4347,chair,train,ModelNet40\chair\train\chair_0668.off
4348,chair,train,ModelNet40\chair\train\chair_0669.off
4349,chair,train,ModelNet40\chair\train\chair_0670.off
4350,chair,train,ModelNet40\chair\train\chair_0671.off
4351,chair,train,ModelNet40\chair\train\chair_0672.off
4352,chair,train,ModelNet40\chair\train\chair_0673.off
4353,chair,train,ModelNet40\chair\train\chair_0674.off
4354,chair,train,ModelNet40\chair\train\chair_0675.off
4355,chair,train,ModelNet40\chair\train\chair_0676.off
4356,chair,train,ModelNet40\chair\train\chair_0677.off
4357,chair,train,ModelNet40\chair\train\chair_0678.off
4358,chair,train,ModelNet40\chair\train\chair_0679.off
4359,chair,train,ModelNet40\chair\train\chair_0680.off
4360,chair,train,ModelNet40\chair\train\chair_0681.off
4361,chair,train,ModelNet40\chair\train\chair_0682.off
4362,chair,train,ModelNet40\chair\train\chair_0683.off
4363,chair,train,ModelNet40\chair\train\chair_0684.off
4364,chair,train,ModelNet40\chair\train\chair_0685.off
4365,chair,train,ModelNet40\chair\train\chair_0686.off
4366,chair,train,ModelNet40\chair\train\chair_0687.off
4367,chair,train,ModelNet40\chair\train\chair_0688.off
4368,chair,train,ModelNet40\chair\train\chair_0689.off
4369,chair,train,ModelNet40\chair\train\chair_0690.off
4370,chair,train,ModelNet40\chair\train\chair_0691.off
4371,chair,train,ModelNet40\chair\train\chair_0692.off
4372,chair,train,ModelNet40\chair\train\chair_0693.off
4373,chair,train,ModelNet40\chair\train\chair_0694.off
4374,chair,train,ModelNet40\chair\train\chair_0695.off
4375,chair,train,ModelNet40\chair\train\chair_0696.off
4376,chair,train,ModelNet40\chair\train\chair_0697.off
4377,chair,train,ModelNet40\chair\train\chair_0698.off
4378,chair,train,ModelNet40\chair\train\chair_0699.off
